Price,Date,Lat,Lng,Housing,Floors,House,Rooms,Floor,Area
3300,306,56.317712,44.018311,0,5,Brick,1,5,38
4200,306,56.332706,43.868859,0,10,Brick,4,1,88
2450,306,56.23406,43.965832,0,10,Brick,1,1,39
3500,306,56.294591,44.077241,0,10,Brick,1,7,45
4000,306,56.294591,44.077241,0,9,Brick,1,6,45.8
2300,306,56.3085,43.944919,0,23,Brick,1,6,37
2100,306,56.323348,43.879827,0,10,Brick,1,4,36.6
2600,306,56.324463,44.001888,0,5,Brick,2,1,39
3600,306,56.326887,44.005986,0,9,Brick,3,9,60
15500,306,56.316319,44.026773,0,5,Brick,3,2,120.3
2390,306,56.317467,44.05454,0,9,Brick,1,6,33.2
3700,306,56.297972,44.072363,0,9,Brick,3,7,64
3300,306,56.261508,43.875874,0,9,Brick,3,3,60
4500,306,56.344292,43.944874,0,17,Brick,1,5,45
2900,306,56.291933,43.934651,0,5,Brick,3,1,55.4
1650,306,56.33033,43.839699,0,6,Brick,1,1,30.4
11450,306,56.314013,44.019596,0,5,Brick,3,5,113.5
3800,306,56.365782,43.810226,0,14,Brick,2,5,72
5000,306,56.257023,43.98201,0,9,Brick,4,5,78.4
3100,306,56.365782,43.810226,0,15,Brick,2,5,71
2300,306,56.30005,44.007819,0,5,Brick,2,4,40
5200,306,56.302163,44.029882,0,17,Brick,2,10,68
3200,306,56.282835,43.944434,0,9,Brick,3,9,63
2300,306,56.29525,44.061637,0,9,Brick,1,1,34.4
1600,306,56.315106,43.883178,0,5,Brick,1,3,30
2000,306,56.29522,44.042341,0,5,Brick,1,3,30
6600,306,56.331069,43.873314,0,10,Brick,2,7,76
2200,306,56.325724,43.933861,0,9,Brick,1,8,35
2800,306,56.324142,43.991883,0,5,Brick,2,4,40.2
3580,306,56.340854,43.909957,0,10,Brick,2,3,53
1950,306,56.344656,43.871994,0,5,Brick,1,4,31
10800,306,56.312445,44.002079,0,9,Brick,2,6,108
1790,306,56.29006,43.940463,0,5,Brick,1,5,32.6
4300,306,56.255447,43.970144,0,25,Brick,2,9,60
5030,306,56.286293,44.065158,0,10,Brick,2,6,62
7022.457,306,56.313139,44.014395,1,17,Brick,3,11,94.7
3081.6,306,56.348926,43.872712,1,17,Brick,1,4,42.8
3092.5,306,56.306368,43.995701,1,18,Brick,2,13,61.8
2100,306,56.365782,43.810226,1,14,Brick,1,6,41.1
3400,306,56.313139,44.014395,1,17,Brick,1,10,46.6
3057.6,306,56.270971,43.929908,1,10,Brick,2,6,55
5600,306,56.315346,44.02292,0,10,Brick,2,2,63
4900,306,56.344007,43.936789,0,9,Brick,3,7,79.8
3300,306,56.335865,43.836663,0,5,Brick,3,1,61.4
2392.5,306,56.270971,43.929908,1,10,Brick,1,6,41
5945.053,306,56.318201,44.014871,1,13,Brick,3,2,88.6
2830.08,306,56.345988,43.87158,1,17,Brick,1,3,42.88
4916.4,306,56.345988,43.87158,1,17,Brick,2,3,72.3
4881.04,306,56.345988,43.87158,1,17,Brick,2,10,71.78
4930.614,306,56.311721,44.025094,1,17,Brick,2,4,66.54
10165.35,306,56.345988,43.87158,1,17,Brick,5,12,153.51
3143.52,306,56.345988,43.87158,1,17,Brick,1,15,43.66
3556.8,306,56.313139,44.014395,1,17,Brick,1,7,48
2099,306,56.358367,43.852563,0,4,Brick,2,4,46
2450,306,56.231338,43.868365,0,5,Brick,2,5,46
2250,306,56.230762,43.857019,0,5,Brick,2,5,40
3111.12,306,56.345988,43.87158,0,17,Brick,1,7,43.21
3729.235,306,56.313139,44.014395,1,17,Brick,1,10,49.69
4265.64,306,56.345988,43.87158,1,17,Brick,2,3,62.73
4930.614,306,56.313139,44.014395,1,17,Brick,2,7,66.54
4930.614,306,56.311721,44.025094,1,17,Brick,2,4,66.54
2300,306,56.319804,43.86999,0,6,Brick,2,5,46
4400,306,56.267162,44.023531,0,19,Brick,3,12,67
1750,306,56.318895,43.875803,0,5,Brick,1,5,30.9
3500,306,56.322979,43.932208,0,9,Brick,2,7,45
3700,306,56.255447,43.970144,0,4,Brick,3,4,76
2100,306,56.229847,43.957217,0,9,Brick,1,6,29.3
2500,306,56.357634,43.811546,0,5,Brick,2,3,48
6150,306,56.348926,43.872712,0,17,Brick,2,6,72
2450,306,56.229406,43.821077,0,10,Brick,1,3,42.1
7700,306,56.309099,44.003884,0,14,Brick,2,5,75
9600,306,56.320942,43.995467,0,5,Brick,3,3,80
3000,306,56.330884,43.876755,0,5,Brick,3,5,55.7
6200,306,56.255447,43.970144,0,25,Brick,3,5,78
2600,306,56.290474,44.040383,0,5,Brick,2,4,43
4300,306,56.32055,43.98765,0,9,Brick,2,9,54.1
1880,306,56.356333,43.816873,0,10,Brick,1,6,34
2350,303,56.331503,43.875713,0,5,Panel,2,1,50
2200,302,56.3416323981,43.9122727947,0,10,Panel,1,1,31
8500,303,56.323315,44.000774,0,10,Brick,2,2,83
2500,303,56.355789,43.818831,0,5,Panel,2,1,50
12500,303,56.315371,44.022156,0,10,Brick,3,4,120
2050,303,56.27153015,43.91194916,0,5,Brick,2,5,43
2980,303,56.319529,43.944847,0,5,Panel,2,4,37
2400,303,56.230972,43.877483,0,5,Brick,2,3,46.6
6647.34,304,56.318201,44.014871,1,6,Brick,3,6,95
3811.852,304,56.318201,44.014871,1,13,Brick,1,6,49.4
5031.309,304,56.318201,44.014871,1,19,Brick,2,6,68.7
3932.711,304,56.318201,44.014871,1,19,Brick,1,7,49.4
5439.374,304,56.318201,44.014871,1,19,Brick,2,4,76.6
3761.456,304,56.318201,44.014871,1,19,Brick,1,4,49.4
8982,304,56.313133,44.001305,0,9,Brick,3,7,99.8
925,304,56.256463,43.864448,0,5,Brick,2,2,41
2100,302,56.255893,43.865301,0,5,Panel,2,1,45
1600,302,56.3116221091,43.8803314233,0,5,Brick,1,1,31
15600,303,56.32227,43.987346,0,12,Brick,3,4,120
2590,303,56.294945,44.007397,0,4,Brick,2,3,42
2500,303,56.298386,44.035675,0,9,Brick,1,2,35
1850,303,56.317512,43.941272,0,3,Brick,1,3,31.6
4543.2,304,56.319664,43.99022,0,6,Brick,1,3,50.48
4550,304,56.350607,43.862247,0,9,Panel,3,7,63
2300,304,56.299286,43.937256,0,5,Brick,2,3,45
4550,304,56.296703,43.99613,0,12,Brick,2,3,46
1400,305,56.269086,43.870125,0,9,Brick,1,7,22
3250,305,56.277993,43.986736,0,5,Brick,2,3,43.7
4080,305,56.285563,44.080798,0,10,Panel,3,8,65.4
6449.636,305,56.311721,44.025094,1,17,Brick,3,6,88.17
5400,305,56.345988,43.87158,0,17,Brick,3,10,91.11
5905.25,305,56.345988,43.87158,0,17,Brick,3,17,90.85
1280,305,56.189094,43.860163,1,3,Monolithic,0,3,22.8
4800,305,56.36108,43.827276,0,10,Brick,2,1,75
1850,305,56.207413,44.026,0,3,Brick,2,2,46.6
1600,305,56.269746,43.879531,0,9,Brick,1,3,34
5400,305,56.34596,43.87158,0,17,Brick,3,10,91.11
5922.15,305,56.34596,43.87158,0,17,Brick,3,11,91.11
4243.2,305,56.34596,43.87158,0,17,Brick,2,10,62.4
5550,305,56.323632,43.930447,0,19,Monolithic,3,7,84
3500,304,56.344875,43.93252,0,9,Brick,1,2,55
1350,304,56.263532,43.88881,0,5,Brick,0,1,18.4
2295,305,56.2695301802,43.9276193704,0,9,Panel,1,1,35
1300,305,56.168055,43.871796,0,3,Brick,1,2,30
3750,305,56.225313,43.947892,0,9,Panel,3,4,67
1490,305,56.340829,43.910064,0,10,Block,0,3,15
1689.142,305,56.3419935254,43.8373365265,1,13,Brick,0,8,29
6950,305,56.227355,43.94756,0,19,Brick,3,6,97
3500,305,56.329178,43.875973,0,9,Panel,3,2,56.5
3500.332,305,56.311721,44.025094,1,17,Brick,1,10,46.64
3355.248,305,56.311721,44.025094,1,17,Brick,1,4,45.28
3400,305,56.321791,43.935487,0,9,Brick,3,3,62.1
3355.248,305,56.311721,44.025094,1,17,Brick,1,6,45.28
5913.7,305,56.345988,43.87158,0,17,Brick,3,15,90.98
4243.2,305,56.345988,43.87158,1,17,Brick,2,13,62.4
3070.08,305,56.348926,43.872712,0,17,Brick,1,13,42.64
2850,305,56.23278809,43.86104202,0,5,Brick,3,4,51
2600,304,56.26246262,43.89267349,1,10,Brick,1,2,40.2
4896.68,307,56.348926,43.872712,0,17,Brick,2,7,72.01
2180,307,56.236026,43.868023,0,5,Brick,2,1,44
1900,307,56.231188,43.872667,0,5,Brick,2,1,45.7
11633.7,307,56.311721,44.025094,1,17,Brick,4,15,156
1600,307,56.3359893601,43.8463468029,0,5,Panel,1,3,32
2350,307,56.276179,43.912436,0,5,Panel,2,1,44
10909.268,307,56.311721,44.025094,1,17,Brick,4,5,148.5
2250,307,56.346452,43.80162,0,5,Brick,2,3,41
3111.12,307,56.348926,43.872712,0,17,Brick,1,7,43.21
2230,307,56.291254,43.942269,0,9,Brick,1,7,39.4
3200,307,56.328973,43.91152,0,10,Brick,1,10,44
2600,307,56.331867,43.96304,0,5,Brick,2,1,43
3050,307,56.222716,43.868661,0,9,Panel,3,8,64
1500,308,56.209274,43.903328,0,3,Brick,1,2,35
4100,308,56.324238,43.93033,0,19,Brick,3,17,63
2000,308,56.29301,43.863686,0,4,Brick,2,2,44.6
2650,308,56.270824,43.88387,0,9,Brick,2,9,44
2400,308,56.287804,43.912849,0,2,Brick,2,2,56.2
3950,308,56.31913,44.015104,0,4,Brick,2,3,42
2500,308,56.285923,44.045521,1,17,Panel,1,10,45
3200,308,56.264882,43.910702,0,4,Brick,2,2,58
1800,308,56.243496,43.829567,0,3,Brick,2,2,35
2750,308,56.278288,43.918679,0,5,Panel,2,5,44.6
1800,306,56.252627,43.867772,0,5,Brick,1,2,30.3
690,306,56.24045,43.970863,0,5,Brick,5,4,87
1780,306,56.309369,43.887687,0,9,Panel,1,1,33
2025,306,56.218807,43.866511,1,17,Panel,1,16,33.2
2050,307,56.277077,43.979836,0,5,Brick,1,1,30.6
950,307,56.231388,43.831372,0,5,Brick,1,1,13
2600,306,56.277454,43.91344,0,5,Brick,3,4,46.1
2700,306,56.26774,43.981148,0,2,Brick,3,2,54
3550,306,56.2576,43.98034,0,10,Brick,1,5,46
900,306,56.239613,43.970486,0,5,Brick,2,5,44
2850,306,56.34943,43.850792,0,10,Brick,2,1,51
3500,306,56.344875,43.93252,0,9,Brick,2,2,55
3550,306,56.230694,43.880787,0,9,Brick,4,8,63
2800,306,56.25559,43.881397,0,9,Brick,3,4,59
3350,306,56.257143,43.982873,0,10,Brick,1,4,46
3750,306,56.284969,44.043949,0,9,Panel,4,5,57
3100,306,56.27481,43.984676,0,5,Brick,3,1,54
4180,306,56.336597,43.93829,0,12,Brick,2,10,52.1
3650,306,56.250916,43.85048,0,9,Brick,2,8,50
1980,306,56.340828,43.910065,0,17,Brick,1,5,33
2890,306,56.34285,43.910362,0,17,Brick,2,1,47
1850,306,56.317512,43.941272,0,3,Brick,1,3,31.6
2650,307,56.3333,43.8942,0,5,Brick,3,3,50
3450,307,56.323632,43.930447,0,19,Brick,2,2,50.2
2450,307,56.239613,43.970485,0,5,Brick,2,5,44.3
7450,307,56.304436,44.07767,0,10,Brick,3,3,86
4857.39,307,56.311058,43.98114,0,18,Brick,1,11,53
2900,307,56.3647342856,43.8096451326,0,9,Panel,3,9,63
4170,307,56.261873,44.018186,1,14,Monolithic,2,7,60
2850,308,56.334358,43.943931,0,12,Brick,1,6,32
4000,308,56.252942,43.850901,0,9,Panel,2,8,50
2600,307,56.293507,44.060963,0,9,Brick,1,5,32.8
890,307,56.326783,44.002687,0,5,Panel,1,4,33
1900,307,56.270302,43.878345,0,9,Brick,1,7,36
4050,307,56.28939,43.933384,0,5,Brick,3,1,60.5
3600,308,56.317827,44.052124,0,9,Panel,3,1,60
900,308,56.326783,44.002687,0,3,Panel,3,2,59
2250,308,56.2886208577,43.9387124534,0,5,Panel,2,1,46
2200,308,56.274604,43.915831,0,5,Panel,2,2,45
2150,308,56.340854,43.909957,0,10,Brick,1,7,30
4254.08,308,56.348926,43.872712,1,17,Brick,2,6,62.56
7951.12,308,56.348926,43.872712,1,17,Brick,4,10,114.42
7951.12,308,56.345988,43.87158,1,17,Brick,4,10,114.42
3744,308,56.313139,44.014395,1,17,Brick,1,8,48
10216.39,308,56.345988,43.87158,0,17,Brick,5,3,154.28
5804.76,308,56.313139,44.014395,1,17,Brick,2,6,74.42
5206.1,308,56.313139,44.014395,1,17,Brick,2,11,65.9
1660,308,56.262192,43.98617,0,2,Brick,1,2,31
3800,308,56.255447,43.970144,0,10,Brick,1,7,47
4243.2,308,56.345988,43.87158,0,17,Brick,2,11,62.4
10165.35,308,56.348926,43.872712,1,17,Brick,4,11,153.51
8003.76,308,56.348926,43.872712,0,17,Brick,4,3,115.18
4254.08,308,56.348926,43.872712,0,17,Brick,2,6,62.56
6500,308,56.345988,43.87158,0,17,Brick,3,9,91.11
7666.12,308,56.313139,44.014395,1,17,Brick,3,6,99.56
4243.2,308,56.345988,43.87158,1,17,Brick,2,11,62.4
2860,308,56.348926,43.872712,0,17,Brick,1,9,43.05
1960,308,56.222661,43.953121,0,10,Brick,1,3,17
5804.76,308,56.311721,44.025094,1,17,Brick,2,6,74.42
5950.75,308,56.345988,43.87158,1,17,Brick,3,3,91.55
4896.68,308,56.345988,43.87158,0,17,Brick,2,5,72.01
3081.6,308,56.348926,43.872712,1,17,Brick,1,7,42.8
2869.02,308,56.348926,43.872712,1,17,Brick,1,2,43.47
3551.366,308,56.311721,44.025094,1,17,Brick,1,11,47.32
3754.001,308,56.311721,44.025094,1,17,Brick,1,15,50.02
3029.769,308,56.313139,44.014395,1,17,Brick,1,15,40.37
3355.248,308,56.313139,44.014395,1,17,Brick,1,7,45.28
5913.7,308,56.348926,43.872712,1,17,Brick,3,15,90.98
3143.52,308,56.348926,43.872712,1,17,Brick,1,14,43.66
3099.6,308,56.348926,43.872712,1,17,Brick,1,11,43.05
3698.331,308,56.313139,44.014395,1,17,Brick,1,7,49.9
3358.488,308,56.311721,44.025094,1,17,Brick,1,10,44.75
3500.332,308,56.313139,44.014395,1,17,Brick,1,8,46.89
5935.8,308,56.348926,43.872712,1,17,Brick,3,6,91.32
7201.038,308,56.311721,44.025094,1,17,Brick,3,16,97.18
3099.6,308,56.348926,43.872712,1,17,Brick,1,10,43.05
3500.332,308,56.311721,44.025094,1,17,Brick,1,8,46.89
3539.385,308,56.311721,44.025094,1,17,Brick,1,14,47.16
3111.12,308,56.348926,43.872712,1,17,Brick,1,8,43.21
6944.861,308,56.311721,44.025094,1,17,Brick,3,7,94.94
6513.39,308,56.311721,44.025094,1,13,Brick,3,12,87.8
5186.999,308,56.313139,44.014395,1,17,Brick,2,8,66.5
5908.501,308,56.348926,43.872712,0,17,Brick,3,3,90.9
5913.7,308,56.348926,43.872712,1,17,Brick,3,15,90.98
3114,308,56.348926,43.872712,1,17,Brick,1,15,43.25
3698.331,308,56.311721,44.025094,1,17,Brick,1,7,49.9
7342.8,308,56.348926,43.872712,1,17,Brick,3,6,104.42
7342.8,308,56.348926,43.872712,1,17,Brick,3,10,105.45
3081.6,308,56.345988,43.87158,0,17,Brick,1,4,42.8
5400,308,56.348926,43.872712,1,17,Brick,3,10,91.11
7321.584,308,56.311721,44.025094,1,13,Brick,3,8,100.27
6944.861,308,56.311721,44.025094,1,17,Brick,3,7,94.94
3499.992,306,56.365883,43.808384,0,14,Brick,2,3,72
1700,306,56.24442,43.841307,0,5,Brick,1,2,30
2600,306,56.3416903559,43.8472229629,0,5,Panel,2,4,46
2700,306,56.314743,44.07205,0,10,Brick,1,1,35
4650,307,56.281816,44.081238,0,5,Monolithic,3,1,96
3600,306,56.305764,43.840687,0,14,Monolithic,2,11,60.6
2900,306,56.365882,43.808384,0,10,Brick,1,1,44
2100,306,56.223581,43.948306,0,10,Panel,1,5,40
2000,307,56.4936852143,44.0366030662,0,3,Brick,3,3,62
4200,307,56.317497,43.939125,0,5,Brick,3,2,67
2550,307,56.321676,43.924931,0,5,Brick,2,4,43
1250,303,56.226999,43.826395,0,3,Block,1,1,26
2500,303,56.314262,43.900327,0,5,Brick,2,2,45
6449.636,303,56.311721,44.025094,1,17,Brick,4,6,88.17
3990,303,56.296204,44.067862,0,11,Brick,1,6,49.3
7282.814,303,56.311721,44.025094,1,17,Brick,3,4,99.56
5194.961,303,56.311721,44.025094,1,17,Brick,2,15,69.22
7951.12,303,56.348926,43.872712,0,17,Brick,3,11,114.42
5573.213,303,56.311721,44.025094,1,17,Brick,2,12,74.26
4896.68,303,56.348926,43.872712,0,17,Brick,2,5,72.01
3643.497,303,56.311721,44.025094,1,17,Brick,1,6,49.17
1930,303,56.326887,44.005986,1,5,Monolithic,1,1,37.7
5150,309,56.309599,43.978273,0,10,Panel,3,2,72
3200,309,56.22852,43.86313,0,9,Brick,2,9,47
1600,309,56.354457,43.839008,0,5,Brick,1,4,33
5200,309,56.315615,44.063281,0,17,Panel,2,12,68
2250,309,56.289575,43.842565,0,9,Panel,2,2,52
2800,309,56.223942,43.86275,0,5,Panel,3,1,59
1600,309,56.233649,43.878129,0,9,Panel,1,5,35
1650,309,56.334785,43.876217,0,5,Brick,2,3,39.3
2200,308,56.256748,43.849293,0,9,Panel,1,2,33
1700,308,56.22997284,43.85834885,0,2,Brick,2,2,46
2250,309,56.3628417372,43.8166967413,0,9,Panel,1,5,35
1750,309,56.35345,43.838154,0,5,Panel,1,1,32
2100,309,56.238342,43.828758,0,10,Block,1,5,30
2600,304,56.326897,43.9283,0,10,Brick,1,8,35
4000,304,56.336598,43.938289,0,12,Brick,2,10,52.9
1500,304,56.380165,43.79005,0,9,Brick,2,2,33
3600,304,56.2582,43.882126,0,9,Brick,3,7,60
1400,304,56.231987,43.860847,0,9,Brick,1,1,30
2600,304,56.364959,43.808716,0,9,Panel,2,4,47
2490,304,56.195645,43.850039,0,3,Block,2,3,45
2500,303,56.326697,43.921464,0,9,Brick,2,2,49
1430,304,56.185748,43.84835,0,3,Brick,1,3,33
2500,304,56.361474,43.847847,0,5,Panel,3,5,48
2650,293,56.290479,43.913298,0,5,Panel,2,4,48
2600,293,56.27673,43.979225,0,5,Brick,2,2,42
2500,293,56.259218,43.86478,0,5,Brick,2,4,45.1
2900,293,56.292353,44.008035,0,5,Brick,3,1,58.2
3885,293,56.32085037,44.01278687,0,17,Brick,2,3,60
3092.5,292,56.306368,43.995701,1,18,Brick,2,13,61.8
4068,292,56.306368,43.995701,1,18,Brick,3,7,81.3
2115.48,292,56.306368,43.995701,1,18,Brick,1,6,41.5
2860,292,56.326887,44.005986,0,5,Brick,3,5,49.2
3750,292,56.326887,44.005986,0,3,Brick,2,1,69.8
2170,292,56.240838,43.978911,0,9,Brick,1,9,40
3900,293,56.254042,43.863415,0,5,Brick,2,1,60
1650,293,56.230727,43.85745,0,2,Block,2,2,39
5500,292,56.245775,43.84349,0,10,Brick,3,2,76
2700,292,56.365313,43.825506,0,5,Brick,3,1,62.1
2050,293,56.2621727,44.00965118,0,5,Brick,1,2,36
2950,293,56.27076,43.872948,0,9,Brick,3,6,65
1750,292,56.330566,43.8366,0,5,Brick,1,2,34
2470,292,56.311531,44.036547,0,4,Brick,2,2,44
450,293,56.326783,44.002687,0,2,Brick,2,2,39
8869,293,56.313139,44.014395,1,17,Brick,3,6,120
3750,293,56.293802,44.008412,0,4,Brick,5,3,90
2590,293,56.325609,43.933115,0,9,Brick,1,5,32
2880,293,56.340854,43.909957,0,10,Brick,3,2,45.59
3150,293,56.270638,43.88526,0,9,Brick,1,3,64
2000,293,56.3218154832,43.8803210035,0,9,Brick,1,9,36
1800,293,56.27466965,43.98334122,0,5,Brick,1,2,31.3
2050,294,56.319779,43.886079,0,6,Brick,2,3,42
15000,294,56.303521,44.07301,0,8,Brick,5,8,150
2550,292,56.34098053,43.841362,0,9,Brick,2,1,43.3
3790,292,56.27361,44.087077,0,9,Panel,2,7,55
2800,292,56.324721,43.992566,0,5,Brick,1,4,38
2000,292,56.36362839,43.81697083,0,9,Brick,1,3,34
2600,291,56.2700338839,43.8904881637,0,3,Block,3,2,67
1400,286,56.387883,43.743382,0,2,Brick,1,2,33
3500,286,56.31204,43.98723,0,9,Brick,1,4,37
7000,291,56.318042,44.063155,0,24,Brick,2,17,68
5336.3,291,56.265067,44.022506,0,17,Brick,3,8,92
3637.296,291,56.267162,44.023531,0,19,Brick,2,17,53.7
2437.05,291,56.298772,43.945099,1,23,Brick,1,12,38.4
4500,291,56.324463,44.001888,0,10,Brick,2,10,60
3550,291,56.232414,43.950542,0,12,Brick,2,3,45
5281.848,291,56.311721,44.025094,1,17,Brick,2,7,77.22
5208.489,291,56.311721,44.025094,1,17,Brick,2,6,77.22
5542.072,291,56.311721,44.025094,1,17,Brick,2,11,76.76
2400,291,56.352333,43.866774,0,5,Brick,2,5,44
1700,291,56.24640274,43.84692383,0,2,Brick,2,1,45.1
4700,291,56.263607,43.912086,0,5,Brick,3,2,80
2900,291,56.326887,44.005986,0,5,Brick,2,5,47
2550,292,56.24591,43.974752,0,5,Brick,2,3,42.8
4180,292,56.321496,44.02574,0,9,Panel,3,7,64
3355.248,292,56.311721,44.025094,1,17,Brick,1,8,45.28
3000,292,56.248771,43.868706,0,4,Brick,2,3,55.2
4080,292,56.30505,44.078903,0,9,Brick,1,8,54
3070.08,292,56.348926,43.872712,1,17,Brick,1,12,42.64
2450,292,56.229016,43.867251,0,5,Brick,2,4,44
3099.6,292,56.348926,43.872712,0,17,Brick,1,10,43.05
5557.7,291,56.34907532,43.87495804,1,17,Brick,3,13,91.11
1650,301,56.324463,44.001888,0,9,Brick,1,2,33
1850,299,56.369133,43.8223,0,5,Brick,1,5,30.1
4100,299,56.348926,43.872712,1,17,Brick,2,2,64
5080,299,56.350771,43.873476,1,7,Brick,2,3,68.8
1330,299,56.280726,43.939071,1,10,Brick,1,5,23.1
3200,299,56.27347,43.88095,0,9,Panel,3,5,63
5935.8,299,56.348926,43.872712,1,17,Brick,3,4,91.32
2824.8,299,56.348926,43.872712,1,17,Brick,1,4,42.8
3350,299,56.348926,43.872712,1,17,Brick,1,8,43
1900,299,56.274609,43.909983,0,5,Brick,1,2,33
3250,299,56.348926,43.872712,0,17,Brick,1,11,42.64
3570,299,56.324152,43.931893,0,19,Brick,2,11,52
2450,299,56.303696,43.930321,0,5,Brick,2,3,45
3081.6,299,56.348926,43.872712,1,17,Brick,1,4,42.8
3850,300,56.3180775859,44.0200072712,0,9,Brick,2,4,39.8
3300,302,56.334248,43.932792,0,9,Panel,3,2,60
4250,302,56.312823831,44.0023588505,1,7,Monolithic,1,7,49
4992.05,302,56.267162,44.023531,0,17,Brick,3,3,84
4387.85,302,56.267162,44.023531,1,17,Brick,2,9,69.1
3320.01,302,56.290799,43.94314,1,10,Brick,2,6,59.8
10050,302,56.318042,44.063155,0,24,Brick,3,18,166.3
3850,302,56.324721,43.931678,0,19,Brick,3,9,65
8143.2,302,56.31579,44.003193,1,18,Brick,3,7,90.48
2850.225,302,56.267162,44.023531,1,17,Brick,1,4,42.7
1760,298,56.284969,44.043949,0,5,Brick,1,5,25
2350,298,56.325983,43.930393,0,10,Panel,2,5,49
1500,298,56.27166,43.934624,0,3,Brick,1,3,31
3699,298,56.354622,43.862957,0,9,Panel,3,6,58
5650,298,56.2839169194,44.0734356958,0,17,Monolithic,3,16,90
2894.25,298,56.26565,44.019615,0,17,Brick,1,5,45
2924.8,298,56.26565,44.019615,0,17,Brick,1,8,45
2600,297,56.290257,43.9368,0,5,Brick,2,1,45
2600,297,56.343648,43.935064,0,9,Panel,1,2,43
2200,297,56.241969,43.834247,0,2,Block,3,1,48
6660,297,56.32334,44.019398,0,6,Brick,1,3,55.5
2750,297,56.36624,43.809452,0,10,Brick,1,10,46.5
3870,297,56.338425,43.879116,0,9,Brick,3,9,67.2
2300,297,56.296715,44.047676,0,5,Brick,1,3,32
1600,298,56.261003,43.98095,0,2,Block,1,2,31.9
2847,298,56.264062,44.019749,0,16,Brick,1,8,42.5
3050,297,56.234745,43.961421,0,9,Panel,3,4,62
3800,297,56.30566,43.936672,0,4,Brick,3,3,63
1620,298,56.285888,43.994218,0,3,Brick,1,1,33
1250,297,56.227215,43.847658,0,2,Block,1,1,25
1950,297,56.318436,43.979863,0,4,Wooden,2,2,37
2900.205,299,56.218086,43.860441,0,17,Brick,1,5,41.9
3215,299,56.340854,43.909957,0,17,Brick,3,6,57.63
3542.36,299,56.310313,44.0177,1,17,Brick,1,15,47.2
1400,299,56.216299,43.859363,0,10,Panel,0,2,18
5545.502,299,56.310313,44.0177,1,17,Brick,2,17,75.8
5478.65,299,56.310313,44.0177,1,17,Brick,2,17,73
3650,299,56.28932,43.845655,0,9,Panel,3,8,60.5
1170,299,56.308425,43.892969,0,2,Brick,2,1,48
2050,299,56.276409,43.950462,0,10,Brick,1,1,33
1350,299,56.262073,43.989664,0,3,Brick,1,2,30
2000,299,56.232128,43.858771,0,5,Brick,2,4,43.2
2250,298,56.341917,43.914556,0,10,Block,1,10,30.4
4470,298,56.3077314444,44.0004779511,1,22,Monolithic,2,17,65
1900,298,56.341662,43.847299,0,5,Panel,1,1,32
2700,298,56.3238904602,43.984145254,0,5,Brick,2,1,44.2
2550,299,56.333834,43.892799,0,9,Panel,2,5,44
6900,299,56.325339,44.016775,0,10,Brick,2,6,77
2150,298,56.228703,43.850605,0,9,Brick,1,3,33
1830,298,56.224622,43.863334,0,5,Brick,1,2,31
2700,298,56.228977,43.8781,0,9,Brick,3,6,56
3450,299,56.290629,43.84729,0,9,Brick,2,1,55
4900,298,56.31915,44.004234,0,4,Brick,4,1,80.1
950,298,56.255352,43.970099,1,8,Monolithic,1,2,35
1400,299,56.216297,43.859364,0,10,Brick,1,2,18
4000,299,56.279118,43.9223,0,9,Brick,3,1,65.7
3577.848,289,56.318201,44.014871,1,13,Brick,1,6,43
3310.575,289,56.302173,43.946186,1,23,Brick,2,5,55.5
4381.95,289,56.267162,44.023531,0,17,Brick,3,13,66.9
5359.2,289,56.265067,44.022506,0,17,Brick,3,7,92.4
5428,289,56.265067,44.022506,0,17,Brick,3,13,92
3811.21,289,56.318201,44.014871,1,13,Brick,1,9,49
4144,289,56.267162,44.023531,0,17,Brick,2,14,63.9
3973,289,56.259888,43.978785,1,17,Brick,2,2,66.5
3366.87,289,56.301394,43.947713,1,23,Brick,2,14,53
4762.485,289,56.259888,43.978785,1,17,Brick,3,2,81.41
4495.355,289,56.259888,43.978785,1,17,Brick,2,14,64.97
1995.24,289,56.267852,43.993563,1,19,Brick,1,2,38.37
5422.1,289,56.265067,44.022506,0,17,Brick,3,12,92
4376.9,289,56.265067,44.022506,0,17,Brick,2,17,68.4
2322.167,289,56.301394,43.947713,1,23,Brick,1,4,35
2883.6,289,56.265067,44.022506,0,17,Brick,1,3,43
2012.41,289,56.265757,43.99765,1,19,Brick,1,7,37.97
3483.935,289,56.302173,43.946186,1,23,Brick,2,6,58.9
4002.05,289,56.265067,44.022506,0,17,Brick,2,14,61
2634.1,289,56.267162,44.023531,0,19,Brick,1,18,37
2662.52,289,56.259888,43.978785,1,17,Brick,1,4,42.65
4266.183,289,56.318201,44.014871,1,19,Brick,1,19,53.9
4368,289,56.267162,44.023531,0,17,Brick,3,7,67.2
2362.8,289,56.301394,43.947713,1,23,Brick,1,15,35.8
1700,288,56.291833,43.915778,0,5,Brick,1,1,31
2380,289,56.314602,43.883537,0,5,Brick,3,4,56
2800,289,56.261253,43.997255,0,9,Brick,2,8,43.5
5219.604,289,56.311721,44.025094,1,17,Brick,2,6,70.44
